timestamp,heart_rate
2025-06-07 10:36:36,79
2025-06-07 10:36:41,79
2025-06-07 10:36:48,83
2025-06-07 10:36:54,81
2025-06-07 10:36:55,81
2025-06-07 10:37:02,79
2025-06-07 10:37:07,77
2025-06-07 10:37:12,80
2025-06-07 10:37:16,78
2025-06-07 10:37:21,76
2025-06-07 10:37:26,75
2025-06-07 10:37:34,78
2025-06-07 10:37:38,79
2025-06-07 10:37:44,79
2025-06-07 10:37:47,79
2025-06-07 10:37:50,79
2025-06-07 10:37:58,81
2025-06-07 10:38:00,81
2025-06-07 10:38:09,78
2025-06-07 10:38:14,79
2025-06-07 10:38:15,79
2025-06-07 10:38:20,81
2025-06-07 10:38:27,77
2025-06-07 10:38:33,77
2025-06-07 10:38:39,75
2025-06-07 10:38:42,76
2025-06-07 10:38:48,76
2025-06-07 10:38:51,77
2025-06-07 10:38:55,79
2025-06-07 10:39:04,78
2025-06-07 10:39:08,78
2025-06-07 10:39:14,78
2025-06-07 10:39:15,77
2025-06-07 10:39:23,75
2025-06-07 10:39:29,78
2025-06-07 10:39:30,77
2025-06-07 10:39:35,77
2025-06-07 10:39:41,74
2025-06-07 10:39:47,75
2025-06-07 10:39:50,74
2025-06-07 10:39:58,77
2025-06-07 10:40:03,77
2025-06-07 10:40:06,77
2025-06-07 10:40:13,75
2025-06-07 10:40:19,74
2025-06-07 10:40:20,74
2025-06-07 10:40:27,74
2025-06-07 10:40:33,75
2025-06-07 10:40:38,75
2025-06-07 10:40:40,76
2025-06-07 10:40:49,82
2025-06-07 10:40:54,81
2025-06-07 10:40:55,81
2025-06-07 10:41:04,77
2025-06-07 10:41:05,77
2025-06-07 10:41:12,81
2025-06-07 10:41:17,80
2025-06-07 10:41:21,80
2025-06-07 10:41:27,77
2025-06-07 10:41:34,74
2025-06-07 10:41:36,74
2025-06-07 10:41:41,79
2025-06-07 10:41:48,77
2025-06-07 10:41:53,76
2025-06-07 10:41:59,73
2025-06-07 10:42:03,72
2025-06-07 10:42:05,72
2025-06-07 10:42:14,73
2025-06-07 10:42:15,73
2025-06-07 10:42:22,72
2025-06-07 10:42:29,73
2025-06-07 10:42:30,73
2025-06-07 10:42:35,73
2025-06-07 10:42:42,72
2025-06-07 10:42:45,73
2025-06-07 10:42:51,76
2025-06-07 10:42:59,78
2025-06-07 10:43:04,76
2025-06-07 10:43:05,77
2025-06-07 10:43:13,77
2025-06-07 10:43:18,80
2025-06-07 10:43:24,77
2025-06-07 10:43:26,77
2025-06-07 10:43:31,77
2025-06-07 10:43:39,81
2025-06-07 10:43:44,79
2025-06-07 10:43:47,79
2025-06-07 10:43:54,77
2025-06-07 10:43:56,77
2025-06-07 10:44:03,77
2025-06-07 10:44:06,77
2025-06-07 10:44:10,76
2025-06-07 10:44:19,75
2025-06-07 10:44:20,75
2025-06-07 10:44:27,79
2025-06-07 10:44:33,79
2025-06-07 10:44:39,77
2025-06-07 10:44:43,76
2025-06-07 10:44:47,77
2025-06-07 10:44:54,76
2025-06-07 10:44:56,76
2025-06-07 10:45:04,74
2025-06-07 10:45:09,72
2025-06-07 10:45:14,71
2025-06-07 10:45:19,69
2025-06-07 10:45:20,69
2025-06-07 10:45:28,76
2025-06-07 10:45:34,79
2025-06-07 10:45:38,77
2025-06-07 10:45:42,77
2025-06-07 10:45:49,75
2025-06-07 10:45:51,76
2025-06-07 10:45:59,79
2025-06-07 10:46:03,78
2025-06-07 10:46:05,79
2025-06-07 10:46:12,78
2025-06-07 10:46:17,76
2025-06-07 10:46:24,75
2025-06-07 10:46:28,74
2025-06-07 10:46:31,74
2025-06-07 10:46:37,73
2025-06-07 10:46:42,76
2025-06-07 10:46:45,75
2025-06-07 10:46:54,76
2025-06-07 10:46:57,76
2025-06-07 10:47:03,77
2025-06-07 10:47:08,75
2025-06-07 10:47:13,76
2025-06-07 10:47:16,76
2025-06-07 10:47:22,76
2025-06-07 10:47:25,76
2025-06-07 10:47:34,73
2025-06-07 10:47:39,72
2025-06-07 10:47:42,72
2025-06-07 10:47:49,71
2025-06-07 10:47:50,71
2025-06-07 10:47:59,73
2025-06-07 10:48:00,73
2025-06-07 10:48:09,78
2025-06-07 10:48:11,78
2025-06-07 10:48:18,78
2025-06-07 10:48:24,75
2025-06-07 10:48:28,75
2025-06-07 10:48:34,73
2025-06-07 10:48:35,73
2025-06-07 10:48:42,72
2025-06-07 10:48:45,70
2025-06-07 10:48:52,73
2025-06-07 10:48:55,73
2025-06-07 10:49:00,72
2025-06-07 10:49:06,71
2025-06-07 10:49:12,71
2025-06-07 10:49:15,71
2025-06-07 10:49:24,76
2025-06-07 10:49:29,75
2025-06-07 10:49:34,78
2025-06-07 10:49:39,76
2025-06-07 10:49:41,76
2025-06-07 10:49:49,76
2025-06-07 10:49:50,76
2025-06-07 10:49:58,77
2025-06-07 10:50:00,76
2025-06-07 10:50:08,74
2025-06-07 10:50:11,72
2025-06-07 10:50:17,71
2025-06-07 10:50:24,74
2025-06-07 10:50:28,72
2025-06-07 10:50:34,75
2025-06-07 10:50:36,74
2025-06-07 10:50:44,77
2025-06-07 10:50:49,75
2025-06-07 10:50:54,74
2025-06-07 10:50:59,72
2025-06-07 10:51:03,72
2025-06-07 10:51:05,72
2025-06-07 10:51:11,75
2025-06-07 10:51:18,80
2025-06-07 10:51:23,80
2025-06-07 10:51:28,76
2025-06-07 10:51:31,75
2025-06-07 10:51:36,76
2025-06-07 10:51:40,75
2025-06-07 10:51:46,79
2025-06-07 10:51:50,83
2025-06-07 10:51:55,82
2025-06-07 10:52:03,75
2025-06-07 10:52:06,74
2025-06-07 10:52:14,80
