timestamp,heart_rate
2025-06-07 13:07:54,66
2025-06-07 13:07:59,67
2025-06-07 13:08:08,68
2025-06-07 13:08:13,68
2025-06-07 13:08:18,66
2025-06-07 13:08:23,66
2025-06-07 13:08:24,66
2025-06-07 13:08:29,72
2025-06-07 13:08:38,78
2025-06-07 13:08:40,77
2025-06-07 13:08:46,76
2025-06-07 13:08:49,76
2025-06-07 13:08:58,74
2025-06-07 13:09:03,74
2025-06-07 13:09:08,72
2025-06-07 13:09:13,69
2025-06-07 13:09:17,67
2025-06-07 13:09:23,66
2025-06-07 13:09:25,67
2025-06-07 13:09:32,69
2025-06-07 13:09:37,70
2025-06-07 13:09:39,70
2025-06-07 13:09:48,68
2025-06-07 13:09:51,67
2025-06-07 13:09:58,67
2025-06-07 13:09:59,67
2025-06-07 13:10:08,70
2025-06-07 13:10:09,69
2025-06-07 13:10:14,70
2025-06-07 13:10:23,67
2025-06-07 13:10:27,65
2025-06-07 13:10:31,65
2025-06-07 13:10:38,65
2025-06-07 13:10:43,66
2025-06-07 13:10:45,66
2025-06-07 13:10:52,67
2025-06-07 13:10:56,68
2025-06-07 13:10:59,68
2025-06-07 13:11:07,68
2025-06-07 13:11:12,69
2025-06-07 13:11:17,70
2025-06-07 13:11:19,70
2025-06-07 13:11:27,81
2025-06-07 13:11:33,76
2025-06-07 13:11:37,74
2025-06-07 13:11:43,74
2025-06-07 13:11:46,74
2025-06-07 13:11:53,72
2025-06-07 13:11:54,71
2025-06-07 13:11:59,74
2025-06-07 13:12:08,72
2025-06-07 13:12:13,68
2025-06-07 13:12:18,68
2025-06-07 13:12:22,66
2025-06-07 13:12:27,66
2025-06-07 13:12:33,66
2025-06-07 13:12:35,66
2025-06-07 13:12:39,66
2025-06-07 13:12:46,65
2025-06-07 13:12:52,68
2025-06-07 13:12:55,66
2025-06-07 13:12:59,68
2025-06-07 13:13:07,71
2025-06-07 13:13:09,70
2025-06-07 13:13:18,77
2025-06-07 13:13:23,72
2025-06-07 13:13:28,70
2025-06-07 13:13:32,69
2025-06-07 13:13:34,71
2025-06-07 13:13:43,69
2025-06-07 13:13:45,67
2025-06-07 13:13:53,66
2025-06-07 13:13:58,66
2025-06-07 13:14:03,66
2025-06-07 13:14:08,66
2025-06-07 13:14:09,66
2025-06-07 13:14:18,67
2025-06-07 13:14:20,67
2025-06-07 13:14:24,71
2025-06-07 13:14:33,75
2025-06-07 13:14:38,72
2025-06-07 13:14:43,71
2025-06-07 13:14:48,69
2025-06-07 13:14:50,69
2025-06-07 13:14:55,69
2025-06-07 13:15:03,68
2025-06-07 13:15:08,69
2025-06-07 13:15:11,69
2025-06-07 13:15:15,69
2025-06-07 13:15:19,69
2025-06-07 13:15:25,68
2025-06-07 13:15:30,72
2025-06-07 13:15:34,70
2025-06-07 13:15:43,71
2025-06-07 13:15:48,69
2025-06-07 13:15:52,68
2025-06-07 13:15:55,68
2025-06-07 13:16:00,68
2025-06-07 13:16:04,68
